fuel_type,kms_run,sale_price,city,body_type,transmission,variant,registered_city,registered_state,rto,make,model,total_owners,car_rating,fitness_certificate,warranty_avail,age
diesel,278515,70000,bengaluru,hatchback,manual,1.5 d2 bs iv,bangalore k r puram,karnataka,ka53,mahindra,verito,2,good,False,False,10
petrol,82940,230000,bengaluru,hatchback,manual,vxi abs air bag,faridabad,haryana,hr29,maruti,wagon r 1.0,1,overpriced,True,False,11
diesel,170513,1050000,bengaluru,luxury suv,manual,3.0 mt 4x4,bengaluru,karnataka,ka01,toyota,fortuner,1,fair,True,False,9
diesel,154855,216000,bengaluru,sedan,manual,vgt crdi sx abs,bengaluru,karnataka,ka51,hyundai,verna,1,fair,True,False,14
petrol,101003,170000,bengaluru,hatchback,manual,xo erlx euro iii,bangalore south,karnataka,ka04,hyundai,santro xing,1,good,True,False,14
diesel,91342,855000,bengaluru,luxury sedan,automatic,320d highline,bengaluru,karnataka,ka03,bmw,3 series,2,fair,True,False,11
petrol,3500,404699,new delhi,hatchback,manual,vxi,faridabad,haryana,hr51,maruti,s presso,1,great,True,False,1
petrol,5441,379199,new delhi,hatchback,automatic,vxi (o) amt,delhi,delhi,dl1c,maruti,alto k10,2,great,True,False,3
petrol,9036,344999,new delhi,hatchback,automatic,vxi (o) amt,delhi,delhi,dl1c,maruti,alto k10,1,great,True,False,4
petrol,26517,168799,new delhi,hatchback,manual,vxi,delhi,delhi,dl9c,maruti,alto k10,2,great,True,False,11
petrol,20354,219199,new delhi,hatchback,manual,vxi,delhi,delhi,dl9c,maruti,alto k10,1,great,True,False,10
petrol,10957,308899,new delhi,hatchback,manual,lxi,faridabad,haryana,hr51,maruti,alto k10,1,great,True,False,6
petrol,17007,355399,new delhi,hatchback,automatic,vxi amt,delhi,delhi,dl12,maruti,wagon r 1.0,1,great,True,False,6
petrol,14927,270699,new delhi,hatchback,manual,lxi,delhi,delhi,dl1c,maruti,alto 800,1,great,True,False,5
petrol,19044,280799,new delhi,hatchback,manual,lxi,delhi,delhi,dl8c,maruti,alto k10,1,great,True,False,6
petrol,33561,349899,new delhi,hatchback,manual,sportz 1.2 kappa vtvt,new delhi,delhi,dl7c,hyundai,grand i10,1,great,True,False,7
petrol,35238,367099,new delhi,hatchback,manual,sportz 1.2 kappa vtvt,gurgaon,haryana,hr26,hyundai,grand i10,1,great,True,False,7
petrol,17101,368599,new delhi,hatchback,manual,lxi,delhi,delhi,dl9c,maruti,wagon r 1.0,1,great,True,False,3
diesel,30589,325699,new delhi,hatchback,manual,vdi,delhi,delhi,dl6c,maruti,swift,1,great,True,False,9
petrol,9867,586199,new delhi,hatchback,manual,zeta 1.2 k12,gurgaon,haryana,hr26,maruti,baleno,1,great,True,False,4
petrol,24708,407999,new delhi,hatchback,manual,vxi,new delhi,delhi,dl9c,maruti,swift,1,great,True,False,7
petrol,14468,653199,new delhi,hatchback,missing,comfortline plus 1.0,faridabad,haryana,hr51,volkswagen,polo,1,great,True,False,1
diesel,35969,326799,new delhi,hatchback,manual,vdi,delhi,delhi,dl3c,maruti,swift,1,great,True,False,9
petrol,22306,282599,new delhi,hatchback,manual,vxi,ghaziabad,uttar pradesh,up14,maruti,alto k10,1,great,True,False,7
petrol,30754,172999,new delhi,hatchback,manual,lxi,delhi,delhi,dl7c,maruti,alto,1,great,True,False,11
diesel,39099,293999,new delhi,hatchback,manual,ldi bs iv,delhi,delhi,dl13,maruti,swift,1,great,True,False,9
petrol,16906,512499,new delhi,hatchback,manual,delta 1.2 k12,delhi,delhi,dl12,maruti,baleno,1,great,True,False,5
diesel,42478,345599,new delhi,sedan,manual,vdi bs iv,delhi,delhi,dl9c,maruti,swift dzire,2,great,True,False,9
petrol,35139,201699,new delhi,hatchback,manual,vxi,delhi,delhi,dl13,maruti,alto k10,2,great,True,False,9
petrol,23634,303199,new delhi,hatchback,manual,vxi,new delhi,delhi,dl3c,maruti,wagon r 1.0,1,great,True,False,8
petrol,21951,563799,new delhi,hatchback,manual,asta 1.2,delhi,delhi,dl8c,hyundai,elite i20,1,great,True,False,4
diesel,54237,251199,new delhi,hatchback,manual,vdi,new delhi,delhi,dl8c,maruti,ritz,1,great,True,False,8
petrol,16337,394399,new delhi,hatchback,manual,magna 1.2 kappa vtvt,delhi,delhi,dl10,hyundai,grand i10,1,great,True,False,4
petrol & cng,22957,357799,new delhi,suv,manual,5 str cng with ac plushtr,delhi,delhi,dl8c,maruti,eeco,1,great,True,False,3
petrol,5851,315099,new delhi,hatchback,manual,lxi,delhi,delhi,dl8c,maruti,alto 800,1,great,True,False,3
petrol,5644,347299,new delhi,hatchback,manual,lxi,faridabad,haryana,hr29,maruti,alto,1,great,True,False,1
petrol,43896,366799,new delhi,hatchback,manual,magna 1.2 vtvt,new delhi,delhi,dl3c,hyundai,grand i10,1,great,True,False,8
petrol,37714,409899,new delhi,hatchback,automatic,1.2 vx at i vtec,delhi,delhi,dl4c,honda,brio,1,great,True,False,6
petrol,13026,360999,new delhi,hatchback,manual,vxi,ghaziabad,uttar pradesh,up14,maruti,alto k10,2,great,True,False,2
diesel,47253,329599,new delhi,sedan,manual,vdi bs iv,delhi,delhi,dl7c,maruti,swift dzire,1,great,True,False,9
petrol,39904,256699,new delhi,hatchback,manual,vxi,delhi,delhi,dl8c,maruti,alto k10,1,great,True,False,6
petrol,41175,345399,new delhi,hatchback,manual,1.2 vx mt i vtec,delhi,delhi,dl9c,honda,brio,2,great,True,False,6
petrol,44012,214299,new delhi,hatchback,manual,era plus,gurgaon,haryana,hr26,hyundai,eon,1,great,True,False,7
petrol,25909,216599,new delhi,hatchback,manual,d lite plus,new delhi,delhi,dl8c,hyundai,eon,2,great,True,False,8
diesel,52072,382699,new delhi,sedan,manual,zdi,new delhi,delhi,dl9c,maruti,swift dzire,1,great,True,False,9
petrol,65478,145699,new delhi,hatchback,manual,lx,bahadurgarh,haryana,hr13,maruti,alto,1,good,True,False,10
diesel,46949,360399,new delhi,hatchback,manual,gt tdi 1.6 mt diesel,delhi,delhi,dl3c,volkswagen,polo,1,great,True,False,8
petrol,28153,282799,new delhi,hatchback,manual,vxi,delhi,delhi,dl2c,maruti,swift,1,great,True,False,10
petrol,46001,349799,new delhi,hatchback,manual,lxi,delhi,delhi,dl8c,maruti,swift,2,great,True,False,7
petrol,37134,264499,new delhi,hatchback,manual,vxi,delhi,delhi,dl3c,maruti,alto 800,1,great,True,False,7
petrol,56073,344999,new delhi,sedan,manual,s mt petrol,delhi,delhi,dl3c,honda,city,1,great,True,False,10
diesel,49117,335399,new delhi,hatchback,manual,vdi,new delhi,delhi,dl5c,maruti,swift,1,great,True,False,8
diesel,49510,346899,new delhi,sedan,manual,vdi bs iv,delhi,delhi,dl9c,maruti,swift dzire,1,great,True,False,9
petrol,31579,168999,new delhi,hatchback,manual,lxi,delhi,delhi,dl9c,maruti,alto,1,good,True,False,12
petrol,22357,145899,new delhi,hatchback,manual,lxi,new delhi,delhi,dl2c,maruti,alto,1,good,True,False,13
petrol,33510,271999,new delhi,hatchback,manual,vxi,delhi,delhi,dl5c,maruti,alto 800,1,great,True,False,5
diesel,28652,380599,new delhi,hatchback,manual,vdi,new delhi,delhi,dl8c,maruti,swift,1,great,True,False,7
diesel,38464,558699,new delhi,sedan,manual,vdi+ shvs,delhi,delhi,dl5c,maruti,ciaz,1,great,True,False,6
petrol,41832,266599,new delhi,hatchback,manual,zxi,delhi,delhi,dl4c,maruti,ritz,1,great,True,False,11
petrol,34845,187999,new delhi,hatchback,manual,magna 1.2,new delhi,delhi,dl8c,hyundai,i10,1,good,True,False,12
petrol,42796,247199,new delhi,hatchback,manual,vxi,faridabad,haryana,hr51,maruti,alto 800,1,great,True,False,7
petrol,50313,209299,new delhi,hatchback,manual,vxi bs iv,delhi,delhi,dl7c,maruti,ritz,1,great,True,False,11
petrol,34254,465299,new delhi,hatchback,manual,magna 1.2,new delhi,delhi,dl8c,hyundai,elite i20,1,great,True,False,6
petrol,48710,265299,new delhi,hatchback,manual,1.2 s mt i vtec,delhi,delhi,dl4c,honda,brio,1,great,True,False,9
diesel,42679,351799,new delhi,sedan,manual,vdi bs iv,delhi,delhi,dl8c,maruti,swift dzire,1,great,True,False,8
petrol,27073,566199,new delhi,hatchback,manual,zeta 1.2 k12,delhi,delhi,dl6c,maruti,baleno,1,great,True,False,4
petrol,55003,191399,new delhi,hatchback,manual,lxi,new delhi,delhi,dl8c,maruti,ritz,1,great,True,False,11
diesel,53164,355299,new delhi,hatchback,manual,vdi,delhi,delhi,dl2c,maruti,swift,1,great,True,False,7
petrol,43386,361499,new delhi,hatchback,automatic,vxi amt,delhi,delhi,dl8c,maruti,celerio,1,great,True,False,5
petrol,53663,325099,new delhi,hatchback,manual,magna 1.2 kappa vtvt,delhi,delhi,dl8c,hyundai,grand i10,2,great,True,False,7
petrol,34823,309199,new delhi,hatchback,manual,vxi,delhi,delhi,dl3c,maruti,wagon r 1.0,2,great,True,False,6
petrol,19748,262499,new delhi,hatchback,manual,lxi,gurgaon,haryana,hr72,maruti,alto 800,1,great,True,False,3
petrol,28685,215499,new delhi,hatchback,manual,vxi 1.3,new delhi,delhi,dl8c,maruti,swift,1,great,True,False,12
petrol,52427,354199,new delhi,hatchback,manual,1.2 vx mt i vtec,gurgaon,haryana,hr26,honda,brio,1,great,True,False,6
petrol,53009,393099,new delhi,sedan,manual,vxi 1.2 bs iv,delhi,delhi,dl6c,maruti,swift dzire,1,great,True,False,7
petrol,49466,256199,new delhi,sedan,manual,vxi,new delhi,delhi,dl9c,maruti,swift dzire,1,good,True,False,11
diesel,42596,446599,new delhi,sedan,manual,fluidic 1.4 ex crdi,delhi,delhi,dl10,hyundai,verna,1,great,True,False,7
diesel,61164,321499,new delhi,sedan,manual,vdi bs iv,new delhi,delhi,dl2c,maruti,swift dzire,1,great,True,False,9
diesel,47738,311599,new delhi,hatchback,manual,vdi,delhi,delhi,dl1c,maruti,swift,1,great,True,False,8
petrol,46683,271299,new delhi,hatchback,manual,vxi,delhi,delhi,dl9c,maruti,alto k10,1,great,True,False,6
petrol,36078,340899,new delhi,sedan,manual,v mt petrol,gurgaon,haryana,hr26,honda,city,2,good,True,False,10
petrol,23900,290599,new delhi,hatchback,manual,lxi,delhi,delhi,dl9c,maruti,alto 800,1,great,True,False,3
petrol,14473,354199,new delhi,hatchback,manual,rxt opt,gurgaon,haryana,hr26,renault,kwid,1,great,True,False,2
petrol,50698,249899,new delhi,hatchback,manual,rxl,saharanpur,uttar pradesh,up11,renault,kwid,1,great,True,False,5
petrol,39300,136099,new delhi,hatchback,manual,lxi,delhi,delhi,dl7c,maruti,alto,1,great,True,False,12
petrol,33553,565599,new delhi,hatchback,manual,asta 1.2,delhi,delhi,dl8c,hyundai,elite i20,1,great,True,False,6
diesel,9197,1452984,new delhi,missing,missing,htk plus 1.5 diesel,gurgaon,haryana,hr26,kia,seltos,1,great,True,False,1
diesel,55995,387899,new delhi,sedan,manual,zdi,delhi,delhi,dl8c,maruti,swift dzire,1,great,True,False,8
diesel,29262,665099,new delhi,suv,manual,vdi,delhi,delhi,dl8c,maruti,vitara brezza,1,great,True,False,5
diesel,46856,406399,new delhi,hatchback,manual,vdi abs,new delhi,delhi,dl2c,maruti,swift,1,great,True,False,6
diesel,56552,320799,new delhi,sedan,manual,vdi bs iv,delhi,delhi,dl3c,maruti,swift dzire,1,great,True,False,9
petrol,24808,470299,new delhi,hatchback,manual,magna 1.2 vtvt,ghaziabad,uttar pradesh,up14,hyundai,grand i10,1,great,True,False,3
petrol,22781,253799,new delhi,hatchback,manual,era plus,new delhi,delhi,dl4c,hyundai,eon,2,good,True,False,6
petrol,42709,347399,new delhi,hatchback,manual,vxi,delhi,delhi,dl4c,maruti,wagon r 1.0,1,great,True,False,4
petrol,39458,347899,new delhi,hatchback,manual,vxi,delhi,delhi,dl6c,maruti,wagon r 1.0,1,great,True,False,4
petrol,57749,393599,new delhi,hatchback,manual,sportz 1.2 kappa vtvt,delhi,delhi,dl2c,hyundai,grand i10,1,great,True,True,5
diesel,54409,412399,new delhi,hatchback,manual,vdi abs,delhi,delhi,dl3c,maruti,swift,1,great,True,True,6
petrol,48201,502199,new delhi,sedan,manual,sv mt petrol,new delhi,delhi,dl4c,honda,city,2,great,True,False,7
diesel,37767,666499,new delhi,suv,manual,zdi,delhi,delhi,dl12,maruti,vitara brezza,1,great,True,False,5
petrol,51369,291199,new delhi,hatchback,manual,1.2 select i vtec,gurgaon,haryana,hr26,honda,jazz,2,great,True,False,9
diesel,57730,326199,new delhi,sedan,manual,vdi bs iv,delhi,delhi,dl5c,maruti,swift dzire,1,great,True,False,9
petrol,50367,292699,new delhi,hatchback,manual,magna 1.1 irde2,gurgaon,haryana,hr26,hyundai,i10,1,great,True,False,6
petrol,40894,187199,new delhi,hatchback,manual,magna 1.2,delhi,delhi,dl2c,hyundai,i10,1,good,True,False,12
diesel,61443,323099,new delhi,hatchback,manual,gd,delhi,delhi,dl10,toyota,etios liva,1,great,True,False,9
petrol,46622,174999,new delhi,hatchback,manual,lxi,delhi,delhi,dl9c,maruti,ritz,3,good,True,False,11
petrol,58341,363699,new delhi,hatchback,manual,sports 1.2 vtvt,delhi,delhi,dl8c,hyundai,grand i10,1,great,True,False,7
petrol,61465,366199,new delhi,hatchback,manual,asta 1.2 vtvt,delhi,delhi,dl8c,hyundai,grand i10,1,great,True,False,7
petrol,59731,352199,new delhi,hatchback,manual,magna 1.2 kappa vtvt,faridabad,haryana,hr51,hyundai,grand i10,1,great,True,False,7
petrol,47354,554599,new delhi,hatchback,manual,asta 1.2,delhi,delhi,dl12,hyundai,elite i20,1,great,True,False,6
petrol,74046,177699,new delhi,hatchback,manual,lxi,delhi,delhi,dl8c,maruti,alto,1,good,True,False,9
petrol,39122,643199,new delhi,sedan,manual,vxi plus,ghaziabad,uttar pradesh,up14,maruti,ciaz,1,great,True,False,5
diesel,36027,602099,new delhi,sedan,manual,delta 1.3 ddis shvs,delhi,delhi,dl8c,maruti,ciaz,1,great,True,False,4
diesel,68582,267599,new delhi,hatchback,manual,gd,new delhi,delhi,dl9c,toyota,etios liva,1,great,True,False,9
petrol,34487,294299,new delhi,hatchback,manual,vxi,new delhi,delhi,dl8c,maruti,alto k10,1,great,True,False,5
diesel,75004,304999,new delhi,sedan,manual,vdi bs iv,new delhi,delhi,dl9c,maruti,swift dzire,1,great,True,False,9
petrol,56654,425799,new delhi,sedan,manual,s mt petrol,delhi,delhi,dl4c,honda,city,1,great,True,False,8
diesel,64475,301599,new delhi,hatchback,manual,vdi,delhi,delhi,dl6c,maruti,ritz,1,great,True,False,6
petrol,36929,268199,new delhi,hatchback,manual,vxi,delhi,delhi,dl3c,maruti,alto k10,2,great,True,False,4
diesel,14151,756999,new delhi,suv,manual,vdi,delhi,delhi,dl2c,maruti,vitara brezza,2,great,True,False,2
petrol,33597,542899,new delhi,hatchback,manual,zeta 1.2 k12,delhi,delhi,dl9c,maruti,baleno,1,great,True,False,4
petrol,34381,297699,new delhi,hatchback,manual,vxi,delhi,delhi,dl9c,maruti,alto k10,1,great,True,False,4
petrol,26548,505999,new delhi,hatchback,manual,magna executive 1.2,faridabad,haryana,hr51,hyundai,elite i20,2,great,True,True,3
diesel,51981,470499,new delhi,suv,manual,vdi abs,delhi,delhi,dl2c,maruti,ertiga,1,great,True,False,8
petrol,59466,528399,new delhi,hatchback,manual,asta 1.2,faridabad,haryana,hr51,hyundai,elite i20,1,great,True,False,6
petrol,28912,242899,new delhi,hatchback,manual,magna 1.1 irde2,delhi,delhi,dl8c,hyundai,i10,3,good,True,False,10
petrol,66519,341999,new delhi,hatchback,manual,comfortline 1.2l petrol,new delhi,delhi,dl10,volkswagen,polo,2,great,True,False,5
diesel,65993,407299,new delhi,hatchback,manual,sportz1.2 crdi,delhi,delhi,dl8c,hyundai,grand i10,1,great,True,False,4
petrol,59746,399099,new delhi,hatchback,manual,xt 1.2 revotron,delhi,delhi,dl1c,tata,tiago,1,great,True,False,5
petrol,55561,400499,new delhi,hatchback,manual,comfortline 1.2l petrol,delhi,delhi,dl14,volkswagen,polo,1,great,True,False,6
petrol,51551,276799,new delhi,hatchback,manual,1.2 s (o) mt ivtec,delhi,delhi,dl7c,honda,brio,1,good,True,False,9
diesel,58080,526699,new delhi,hatchback,manual,sportz (o) 1.4,new delhi,delhi,dl7c,hyundai,elite i20,2,great,True,True,6
petrol,39300,206999,new delhi,hatchback,manual,lxi,new delhi,delhi,dl4c,maruti,zen estilo,2,good,True,False,10
diesel,57598,320399,new delhi,sedan,manual,s 1.1 crdi,ghaziabad,uttar pradesh,up14,hyundai,xcent,1,great,True,False,7
petrol,46177,137699,new delhi,hatchback,manual,lxi,new delhi,delhi,dl9c,maruti,alto,1,good,True,False,12
diesel,47357,739699,new delhi,luxury suv,manual,w8 fwd,faridabad,haryana,hr51,mahindra,xuv500,2,great,True,False,6
diesel,39891,601299,new delhi,suv,manual,vdi opt,gurgaon,haryana,hr26,maruti,vitara brezza,3,great,True,False,4
petrol,35305,200899,new delhi,hatchback,manual,magna 1.2,delhi,delhi,dl1c,hyundai,i10,1,good,True,False,12
diesel,95472,295099,new delhi,sedan,manual,vdi bs iv,delhi,delhi,dl8c,maruti,swift dzire,1,great,True,False,9
diesel,43702,500499,new delhi,hatchback,manual,delta ddis 190,delhi,delhi,dl9c,maruti,baleno,1,great,True,True,5
diesel,42210,655399,new delhi,suv,manual,zdi,delhi,delhi,dl6c,maruti,vitara brezza,2,great,True,False,5
diesel,69039,434799,new delhi,sedan,manual,vdi bs iv,delhi,delhi,dl8c,maruti,swift dzire,1,great,True,False,6
diesel,63642,401199,new delhi,hatchback,manual,vdi abs,delhi,delhi,dl8c,maruti,swift,1,great,True,False,6
diesel,68930,312499,new delhi,sedan,manual,vdi bs iv,delhi,delhi,dl8c,maruti,swift dzire,1,great,True,False,9
petrol,82296,476099,new delhi,sedan,manual,fluidic 1.6 sx vtvt opt,new delhi,delhi,dl2c,hyundai,verna,2,great,True,False,8
diesel,64031,411299,new delhi,hatchback,manual,vdi,faridabad,haryana,hr29,maruti,swift,1,great,True,False,7
petrol,44269,272999,new delhi,hatchback,manual,magna 1.2 kappa2,delhi,delhi,dl10,hyundai,i10,1,good,True,False,9
petrol,68510,346999,new delhi,hatchback,manual,xt 1.2 revotron,delhi,delhi,dl1c,tata,tiago,1,great,True,False,5
petrol,66769,311699,new delhi,hatchback,manual,sports 1.2 vtvt,delhi,delhi,dl8c,hyundai,grand i10,1,great,True,False,8
petrol,27806,270399,new delhi,hatchback,manual,rxt,delhi,delhi,dl8c,renault,kwid,2,good,True,False,5
diesel,62123,563899,new delhi,suv,manual,alpha 1.3,gurgaon,haryana,hr26,maruti,s cross,1,great,True,False,6
petrol,48058,222499,new delhi,sedan,manual,vxi,delhi,delhi,dl3c,maruti,swift dzire,1,good,True,False,12
diesel,32575,739599,new delhi,suv,manual,vdi,delhi,delhi,dl3c,maruti,vitara brezza,1,great,True,False,2
diesel,58586,572299,new delhi,suv,manual,vdi opt,delhi,delhi,dl3c,maruti,vitara brezza,1,great,True,False,5
petrol,64935,360199,new delhi,hatchback,automatic,vxi amt,delhi,delhi,dl9c,maruti,celerio,1,great,True,False,6
petrol,73461,166199,new delhi,hatchback,manual,vxi,delhi,delhi,dl8c,maruti,a star,1,great,True,False,12
diesel,17555,869399,new delhi,suv,manual,vdi,faridabad,haryana,hr51,maruti,vitara brezza,1,great,True,False,2
diesel,72105,374999,new delhi,sedan,manual,zdi,delhi,delhi,dl8c,maruti,swift dzire,1,great,True,False,9
petrol,52934,510899,new delhi,hatchback,missing,zeta 1.2 k12 cvt,faridabad,haryana,hr51,maruti,baleno,1,great,True,False,5
diesel,67401,311399,new delhi,hatchback,manual,gd,delhi,delhi,dl9c,toyota,etios liva,1,great,True,False,8
petrol,40902,227499,new delhi,hatchback,manual,era plus,delhi,delhi,dl8c,hyundai,eon,2,good,True,False,7
diesel,69171,347199,new delhi,sedan,manual,vdi,delhi,delhi,dl1c,maruti,swift dzire,1,great,True,False,8
petrol,15981,1074335,new delhi,sedan,missing,v cvt,gurgaon,haryana,hr26,honda,city,1,great,True,False,1
diesel,75435,307699,new delhi,sedan,manual,vdi bs iv,delhi,delhi,dl4c,maruti,swift dzire,1,great,True,False,9
petrol,41465,231299,new delhi,hatchback,manual,lxi,delhi,delhi,dl2c,maruti,alto 800,1,good,True,False,8
petrol,44010,253999,new delhi,hatchback,manual,1.0 rxt,delhi,delhi,dl1c,renault,kwid,1,great,True,False,5
diesel,36073,754799,new delhi,suv,manual,zdi,delhi,delhi,dl8c,maruti,vitara brezza,1,great,True,False,4
petrol,82917,458399,new delhi,hatchback,manual,delta 1.2 k12,faridabad,haryana,hr51,maruti,baleno,1,great,True,False,4
petrol,61227,444299,new delhi,hatchback,manual,magna 1.2,gurgaon,haryana,hr76,hyundai,elite i20,1,great,True,False,6
diesel,62602,345799,new delhi,sedan,manual,vdi bs iv,delhi,delhi,dl2c,maruti,swift dzire,1,great,True,False,8
diesel,52703,630599,new delhi,suv,manual,zdi plus,delhi,delhi,dl3c,maruti,vitara brezza,1,great,True,False,5
petrol,60489,269199,new delhi,sedan,manual,vxi 1.2 bs iv,delhi,delhi,dl2c,maruti,swift dzire,1,good,True,False,10
petrol,58072,738899,new delhi,suv,manual,1.6 s,delhi,delhi,dl1c,hyundai,creta,1,great,True,False,6
petrol,64201,367199,new delhi,hatchback,manual,sportz 1.2 kappa vtvt,new delhi,delhi,dl8c,hyundai,grand i10,1,great,True,False,7
petrol,24519,783299,new delhi,suv,manual,1.6 s,delhi,delhi,dl7c,hyundai,creta,2,great,True,False,6
